source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
egta	Aus2	male	WNG	Wongatha	Wongatha, Australia	OCE	Oceanian Ancestry	132.5	-17.1
egta	Altai1	female	ALT	Altaian	Altaians, Altai Republic, Ulagansky, Russia	CAS	Central Asian and Siberian Ancestry	88.3	50.8
egta	Altai4	male	ALT	Altaian	Altaians, Altai Republic, Ulagansky, Russia	CAS	Central Asian and Siberian Ancestry	88.3	50.8
egta	Altai3	male	ALT	Altaian	Altaians, Altai Republic, Shebalinsky, Russia	CAS	Central Asian and Siberian Ancestry	85.4	51.3
egta	Altai2	female	ALT	Altaian	Altaians, Altai Republic, Kaysyn, Russia	CAS	Central Asian and Siberian Ancestry	84.6	51
egta	Altai5	male	ALT	Altaian	Altaians, Altai Republic, Kaysyn, Russia	CAS	Central Asian and Siberian Ancestry	84.6	51
egta	Altai6	male	ALT	Altaian	Altaians, Altai Republic, Kaysyn, Russia	CAS	Central Asian and Siberian Ancestry	84.6	51
egta	Bur6	female	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	104.9	52
egta	Bur11	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	102.8	53.8
egta	Bur2	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	108.4	52.9
egta	Bur383	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur530	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur639	female	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur406	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur561	female	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur640	female	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur318	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur336	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur355	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur361	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur398	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur578	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur350	male	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Bur636	female	BRY	Buryat	Buryats, Buryatia, Russia	CAS	Central Asian and Siberian Ancestry	113	56.3
egta	Evnk1	female	EVK	Evenk	Evenks, Sakha_Aldansky_District, Russia	CAS	Central Asian and Siberian Ancestry	128.7	58.9
egta	Evnk5	female	EVK	Evenk	Evenks, Sakha_Aldansky_District, Russia	CAS	Central Asian and Siberian Ancestry	128.7	58.9
egta	Evnk2	male	EVK	Evenk	Evenks, Sakha_Aldansky_District, Russia	CAS	Central Asian and Siberian Ancestry	128.7	58.9
egta	Evk40	female	EVK	Evenk	Evenks, Krasnoyarsk Krai, Nidym, Russia	CAS	Central Asian and Siberian Ancestry	99.9	64.1
egta	Evk35	female	EVK	Evenk	Evenks, Krasnoyarsk Krai, Nidym, Russia	CAS	Central Asian and Siberian Ancestry	99.9	64.1
egta	Evk14	male	EVK	Evenk	Evenks, Krasnoyarsk Krai, Essey, Russia	CAS	Central Asian and Siberian Ancestry	102.2	68.5
egta	Evk16	female	EVK	Evenk	Evenks, Krasnoyarsk Krai, Chirinda, Russia	CAS	Central Asian and Siberian Ancestry	100.4	67.5
egta	Evk55	male	EVK	Evenk	Evenks, Krasnoyarsk Krai, Kislokan, Russia	CAS	Central Asian and Siberian Ancestry	104	63.6
egta	Evk41	female	EVK	Evenk	Evenks, Krasnoyarsk Krai, Kuyumba, Russia	CAS	Central Asian and Siberian Ancestry	97	61
