source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
hgdp	HGDP00359	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00364	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00371	female	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00372	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00376	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00382	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00388	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00392	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00397	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00402	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00407	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00412	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00417	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00423	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00433	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00438	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00444	female	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00445	male	BRS	Burusho	Burusho in Pakistan	CSA	Central and South Asian Ancestry	36.5	74
hgdp	HGDP00450	male	MBT	Mbuti	Mbuti in Democratic Republic of Congo	AFR	African Ancestry	1	29
hgdp	HGDP00452	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00453	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00454	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00455	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00458	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00459	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00460	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00462	male	MBT	Mbuti	Mbuti in Democratic Republic of Congo	AFR	African Ancestry	1	29
hgdp	HGDP00463	male	MBT	Mbuti	Mbuti in Democratic Republic of Congo	AFR	African Ancestry	1	29
hgdp	HGDP00464	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00465	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00466	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
hgdp	HGDP00467	male	MBT	Mbuti	Mbuti in Democratic Republic of Congo	AFR	African Ancestry	1	29
hgdp	HGDP00468	male	MBT	Mbuti	Mbuti in Democratic Republic of Congo	AFR	African Ancestry	1	29
hgdp	HGDP00469	male	BIK	Biaka	Biaka in Central African Republic	AFR	African Ancestry	4	17
